,22.3685,21.9791,20.9432,23.1086,23.1255,20.8275,22.6619,23.1255,22.7357,20.8275,22.4803,22.8579,22.9872,21.5896,21.9742,22.9601,21.7436,21.9567,23.5651,22.5258,23.4125,22.362,22.9948,22.76,21.4828,21.7848,22.7179,22.6179,22.9013,22.76,22.8405,23.4593,23.2254,22.8405,23.6153,23.4173,23.1692,23.0415,23.0894,22.5652,22.559,21.5277,22.2164
8.786,,9.3734,9.133,8.7757,8.7667,8.673,8.2474,8.7667,6.015,8.673,5.3339,8.9703,8.7558,9.1042,9.0922,9.1879,9.098,6.7741,8.8035,5.4579,8.6112,6.8325,8.1927,8.6201,9.2537,8.8353,8.6048,6.4222,8.7225,8.6201,8.9197,9.7356,6.787,8.9197,8.2854,8.8923,8.8724,8.6662,8.6293,9.2271,5.657,8.9045,9.7719
20.3225,21.6471,,20.8618,21.6178,21.6092,19.6091,21.4469,21.6092,21.8578,19.6091,21.6282,21.8229,22.1272,19.7545,20.1251,21.7349,20.1666,21.1697,21.9617,21.6007,22.4108,21.5506,22.2464,21.2044,20.7226,19.9807,21.2188,21.8952,20.9909,21.2044,21.4302,21.6221,22.3528,21.4302,22.098,22.5171,22.3089,21.6782,21.7819,21.5121,21.6935,20.6288,20.3293
20.8628,22.4495,22.1349,,23.1794,23.0894,21.0654,22.4211,23.0894,22.8813,21.0654,22.6763,22.5248,22.9429,21.6659,21.4359,22.5065,21.4427,22.2498,23.5434,22.4478,23.2231,22.7313,23.2088,22.8852,20.6191,21.8331,22.7968,22.4515,22.9376,22.8852,22.7141,23.1276,22.3682,22.7141,23.691,23.5671,23.3332,23.0935,23.1466,22.9682,22.542,20.9939,21.8866
11.8158,11.4695,11.1709,11.6726,,6.0686,11.0135,11.8065,6.0686,10.6539,11.0135,11.0132,11.4489,8.9954,11.6203,11.8376,11.2377,12.1219,10.3081,8.9755,10.9843,8.6232,10.7602,7.6208,10.1276,11.7059,11.5623,9.8192,11.3304,10.0491,10.1276,11.0736,10.5551,11.7059,11.0736,8.9726,8.5466,8.3247,7.462,7.4546,10.5401,10.7156,10.6848,10.9444
11.8302,11.2958,11.1791,11.6748,6.0686,,11.0291,11.8959,5.8,10.5067,11.0291,10.8689,11.552,8.904,11.5611,11.821,11.3349,12.1074,10.3892,8.7087,10.8434,8.5682,10.8464,7.8154,10.1359,11.7087,11.5668,9.9373,11.3275,10.0748,10.1359,11.1745,10.3582,11.6093,11.1745,8.9893,8.3314,8.0104,7.3677,7.4933,10.6642,10.569,10.6911,10.9237
20.8142,22.2268,21.6695,21.6273,22.6989,22.6462,,22.4798,22.6462,22.6665,19.2,22.3405,22.9034,22.735,20.8752,21.4172,22.8744,21.4289,22.1211,23.1286,22.2974,23.2257,22.4117,22.768,22.7213,21.4493,21.2451,22.4923,22.5397,22.7393,22.7213,22.5854,23.2065,22.7135,22.5854,23.2657,22.9436,22.6673,22.7074,22.7642,22.8897,22.2668,21.2024,21.6364
16.1755,15.8155,16.2935,16.2436,17.2708,17.2869,16.1881,,17.2869,15.1552,16.1881,15.3048,12.8265,16.6368,16.2998,17.0762,12.7712,16.4767,15.2606,16.5537,14.9519,16.8564,15.4663,16.5875,15.5348,15.7628,15.9099,15.4371,15.6288,15.6136,15.5348,13.2336,15.4307,15.3135,13.2336,16.4866,16.3955,16.7083,16.8483,16.9352,14.626,14.8943,16.4302,16.7893
11.8302,11.2958,11.1791,11.6748,6.0686,5.8,11.0291,11.8959,,10.5067,11.0291,10.8689,11.552,8.904,11.5611,11.821,11.3349,12.1074,10.3892,8.7087,10.8434,8.5682,10.8464,7.8154,10.1359,11.7087,11.5668,9.9373,11.3275,10.0748,10.1359,11.1745,10.3582,11.6093,11.1745,8.9893,8.3314,8.0104,7.3677,7.4933,10.6642,10.569,10.6911,10.9237
9.1056,6.0615,9.7294,9.3781,8.3582,8.4676,9.3332,7.749,8.4676,,9.3332,5.5145,8.349,8.1972,9.7009,9.8888,8.4999,9.6456,6.9512,8.8036,5.4315,8.3161,6.6653,8.1952,8.5627,9.2256,9.6004,8.4614,5.7458,8.6821,8.5627,7.8658,9.3386,6.7111,7.8658,8.1687,8.5603,8.8408,8.3508,8.31,8.2355,5.546,9.142,9.9519
20.8142,22.2268,21.6695,21.6273,22.6989,22.6462,19.2,22.4798,22.6462,22.6665,,22.3405,22.9034,22.735,20.8752,21.4172,22.8744,21.4289,22.1211,23.1286,22.2974,23.2257,22.4117,22.768,22.7213,21.4493,21.2451,22.4923,22.5397,22.7393,22.7213,22.5854,23.2065,22.7135,22.5854,23.2657,22.9436,22.6673,22.7074,22.7642,22.8897,22.2668,21.2024,21.6364
9.0364,5.4608,9.6877,9.2165,8.8728,8.9673,8.82,7.828,8.9673,5.5593,8.82,,8.3549,8.7572,9.5238,9.0828,8.4611,8.9534,6.7531,9.066,4.4099,8.7186,6.9548,8.1886,8.7196,8.994,8.8701,8.7641,6.4388,8.7914,8.7196,8.1414,9.8612,5.6604,8.1414,8.2515,8.6071,8.8528,8.7154,8.7005,8.6207,4.6796,9.0385,10.1033
15.9508,16.2497,15.9878,16.3368,17.2099,17.2649,15.7153,12.7744,17.2649,15.8318,15.7153,15.8196,,15.9271,15.881,16.8234,11.9897,16.113,15.3293,16.4337,15.735,16.3777,15.7537,16.5149,15.5338,15.6123,15.6926,15.4934,16.4313,15.4216,15.5338,13.495,15.3326,15.9385,13.495,16.4706,16.2095,16.3829,16.3713,16.3144,14.2228,15.534,16.4889,16.5413
12.1818,10.7017,11.6513,11.9627,9.169,9.2761,10.7958,11.8075,9.2761,10.3702,10.7958,10.4886,11.2542,,11.4704,11.6285,11.1029,11.838,9.483,9.2405,10.2755,9.2271,10.0329,8.4605,10.6119,11.8225,11.6558,10.4707,10.8383,10.4692,10.6119,11.2527,10.6221,10.7032,11.2527,9.4144,9.0122,9.066,8.3994,8.551,10.9396,10.2513,10.6519,11.3852
20.9059,22.0122,20.8408,21.3328,22.3726,22.3162,19.9722,22.2918,22.3162,22.3002,19.9722,22.304,22.547,22.7683,,20.3406,22.5971,20.5838,21.8726,22.5567,22.244,22.8961,22.0411,22.8713,22.1306,21.3036,20.8215,21.9426,22.2694,21.8952,22.1306,22.2731,22.5851,22.6002,22.2731,22.5684,22.782,22.7514,22.3573,22.4812,22.326,22.1732,20.9288,20.7792
21.0078,22.4176,20.7133,21.2817,22.4509,22.4848,20.3536,22.0902,22.4848,22.611,20.3536,22.6325,22.3672,22.737,20.4651,,22.3803,20.254,22.0738,22.6796,22.4971,22.5437,22.3415,22.7024,22.2435,21.57,21.5254,22.0558,22.2749,22.0156,22.2435,22.0208,22.4266,22.3318,22.0208,22.7466,22.8661,22.9174,22.1435,22.2221,22.4758,22.5311,21.0316,20.674
15.5856,15.9434,16.0012,16.137,16.876,16.8603,15.5618,12.7612,16.8603,15.325,15.5618,15.2753,11.9048,15.9612,15.6224,16.4553,,15.8462,15.033,16.0853,15.0967,16.4298,15.2272,16.3628,15.6988,15.6505,15.1196,15.605,16.0651,15.5078,15.6988,12.9665,14.6718,15.2353,12.9665,16.2192,16.3189,16.6198,16.6558,16.4993,13.9001,15.0299,16.3174,16.391
