,51.8945,51.3695,50.884,52.3047,52.3262,50.3494,51.9663,52.3262,52.0605,50.3494,51.9174,52.3915,52.2633,51.1358,51.5454,52.1044,51.363,51.3104,53.1545,52.0409,52.6989,51.6809,52.5365,52.0659,51.2333,50.938,52.0267,51.9939,52.0753,52.0659,51.9405,52.7234,52.7932,51.9405,53.2855,52.8593,52.5133,52.188,52.2385,51.6652,52.0683,51.1073,51.9235
,,16.2259,17.4456,16.0857,15.844,15.8193,15.8743,15.844,12.2568,15.8193,11.5563,16.1687,16.2347,16.258,16.1496,16.1446,16.5306,12.9416,16.6845,11.4144,16.0514,13.5093,15.7772,16.509,17.9101,15.684,16.3288,12.962,16.374,16.509,15.6891,17.8383,13.7184,15.6891,15.4033,16.9103,16.3125,16.1045,16.0686,17.0365,11.6232,16.4984,17.7307
,,,48.668,48.7885,48.7814,46.7591,48.3998,48.7814,49.3134,46.7591,49.2107,48.6729,49.8424,47.2231,47.6721,48.5849,48.0706,48.2499,50.1408,49.001,49.4387,49.0291,49.6057,48.0544,48.4832,47.2105,48.0688,49.8954,47.8409,48.0544,48.2802,48.6983,49.8049,48.2802,49.9152,49.7486,49.6517,48.7511,48.8736,48.4229,48.9992,48.0032,48.1487
,,,,52.7058,52.626,50.7329,51.6853,52.626,52.6497,50.7329,52.4584,51.7748,53.175,51.3252,51.3406,51.7565,51.4214,51.545,53.9133,51.9211,52.6026,52.5575,52.7223,52.1427,50.4738,51.2712,52.0468,51.8153,52.1944,52.1427,51.9641,52.8584,52.1389,51.9641,53.8237,53.5439,53.0822,52.5421,52.6036,52.2503,52.0049,50.8434,51.8015
,,,,,14.9164,20.7243,21.8332,14.9164,20.8652,20.7243,21.036,22.1045,18.915,22.1107,22.413,21.9225,22.5051,19.9433,19.5979,20.971,19.1477,20.8633,17.1323,20.076,22.2454,21.3448,19.8171,21.5318,19.9122,20.076,21.045,20.4773,22.2354,21.045,19.4745,19.0296,18.1367,17.0653,17.2868,20.5595,20.7425,20.778,21.2377
,,,,,,20.7449,21.9275,14.5,20.7848,20.7449,20.6969,22.2114,18.8709,21.8365,22.3982,22.0303,22.5783,20.17,18.9617,20.6717,19.017,21.0551,17.4389,20.023,22.2364,21.3429,19.7706,21.4556,19.8583,20.023,21.3241,20.1481,22.1395,21.3241,19.4248,18.4788,17.5625,16.7802,16.9529,20.6624,20.424,20.8779,21.1939
,,,,,,,51.7871,51.7951,52.2361,48.0,51.9181,52.254,52.0954,50.1742,50.7359,51.948,50.9149,51.0046,52.8539,51.6256,52.4787,51.7241,52.0161,51.9081,51.4408,50.7604,51.4732,51.6464,51.9487,51.9081,51.3854,53.0229,51.7881,51.3854,52.7034,52.0004,51.5885,51.5153,51.5745,51.8037,51.641,50.9854,51.7299
,,,,,,,,35.145,32.865,33.3878,33.1684,30.1565,34.5109,33.6105,34.5675,30.0966,34.0585,32.5165,35.2507,32.5211,34.5221,32.8659,34.3908,32.765,33.1241,33.6683,32.6773,32.9957,32.8737,32.765,30.3348,33.4625,33.4849,30.3348,34.8842,33.6269,34.5163,34.4125,34.3742,31.9105,32.4128,34.0841,34.1333
,,,,,,,,,20.7848,20.7449,20.6969,22.2114,18.8709,21.8365,22.3982,22.0303,22.5783,20.17,18.9617,20.6717,19.017,21.0551,17.4389,20.023,22.2364,21.3429,19.7706,21.4556,19.8583,20.023,21.3241,20.1481,22.1395,21.3241,19.4248,18.4788,17.5625,16.7802,16.9529,20.6624,20.424,20.8779,21.1939
,,,,,,,,,,16.4822,11.7129,15.648,15.2522,17.2347,17.7516,15.3942,17.6148,13.1489,15.9281,11.8934,15.4008,13.3127,15.6298,16.6721,17.9004,16.5888,16.1894,12.3496,16.6633,16.6721,14.3291,17.2126,13.8128,14.3291,15.3442,15.7397,16.1136,14.8311,14.7892,16.2574,11.8955,17.1306,18.2586
,,,,,,,,,,,51.9181,52.254,52.0954,50.1742,50.7359,51.948,50.9149,51.0046,52.8539,51.6256,52.4787,51.7241,52.0161,51.9081,51.4408,50.7604,51.4732,51.6464,51.9487,51.9081,51.3854,53.0229,51.7881,51.3854,52.7034,52.0004,51.5885,51.5153,51.5745,51.8037,51.641,50.9854,51.7299
,,,,,,,,,,,,15.5033,16.1686,17.0075,16.5157,15.1573,16.5224,13.264,16.8417,10.5876,16.0686,13.9963,15.7304,16.511,17.6925,15.8956,16.3737,13.6847,16.5248,16.511,14.8522,17.8029,12.4768,14.8522,15.3346,16.0831,16.3424,15.9326,15.9053,16.4213,10.8593,16.3154,18.4044
,,,,,,,,,,,,,33.8789,33.1565,34.5817,29.1264,33.8089,32.7346,34.8254,33.0979,34.1901,33.2762,34.2929,33.5817,33.1077,33.509,33.4467,34.0367,33.1193,33.5817,30.644,33.4581,33.9373,30.644,34.6168,33.5558,34.4497,34.0769,34.0108,31.9234,33.0722,34.0591,34.0403
,,,,,,,,,,,,,,21.8184,22.7285,23.3147,22.91,19.6254,20.246,20.3779,20.8336,20.4026,19.0503,21.5271,22.7322,21.7118,21.1398,21.1426,21.0911,21.5271,23.1781,21.5979,21.2648,23.1781,20.7354,20.1024,19.9128,18.9318,18.8374,21.8587,20.3775,21.2333,21.6276
,,,,,,,,,,,,,,,49.1025,50.793,49.892,49.9226,51.6495,50.7079,51.0563,50.437,51.4231,50.4809,49.5777,49.4527,50.1148,50.7593,50.4,50.4809,50.3231,51.3226,51.2643,50.3231,51.6802,51.0746,51.3509,50.5724,50.753,50.5664,50.6688,49.2874,50.1684
,,,,,,,,,,,,,,,,50.8506,48.7477,50.173,52.0103,51.3569,50.6645,50.9158,51.4459,50.4836,50.0605,50.6535,50.2854,50.5901,50.221,50.4836,50.0708,51.0638,51.0942,50.0708,51.8697,51.4217,51.7136,50.4985,50.5758,50.5258,51.3837,49.5496,49.6565
,,,,,,,,,,,,,,,,,33.3675,31.9994,35.1562,32.2847,34.0756,32.441,34.0824,33.2452,33.2434,32.5438,33.112,33.4788,32.8222,33.2452,29.8465,32.3397,32.7085,29.8465,34.5537,33.9226,34.4035,34.5205,34.316,31.3944,32.2252,33.5727,33.3453
,,,,,,,,,,,,,,,,,,50.5592,51.9152,51.2939,51.217,51.3242,51.4707,50.4453,50.3781,50.5698,50.3524,50.9496,50.3746,50.4453,50.2938,50.979,51.2664,50.2938,52.2483,52.0522,52.034,50.881,50.9736,50.6978,51.2127,49.6595,49.5334
,,,,,,,,,,,,,,,,,,,16.9938,14.5942,16.9424,13.6052,17.0594,17.5152,18.7704,17.0407,17.2542,15.0673,17.4611,17.5152,15.9674,19.0368,15.0113,15.9674,17.4806,17.4924,17.2554,16.3801,16.4676,17.5575,14.8554,16.9948,18.3485
,,,,,,,,,,,,,,,,,,,,22.1147,19.0811,21.6763,18.4559,21.186,23.2735,22.3794,20.6568,22.4446,20.9242,21.186,21.2688,21.3385,22.5014,21.2688,19.1174,18.7819,18.1644,16.4862,16.428,20.7963,21.993,21.5097,21.5637
,,,,,,,,,,,,,,,,,,,,,16.2762,14.0927,15.7459,16.4017,17.8289,16.1933,16.3312,13.0235,16.4062,16.4017,14.7724,17.957,12.8694,14.7724,15.4417,16.2929,16.5402,16.0142,15.9893,16.533,10.0953,16.6378,18.362
,,,,,,,,,,,,,,,,,,,,,,22.4094,19.8345,21.9327,23.9589,23.55,21.909,22.4192,21.7313,21.9327,23.2715,21.7346,23.1103,23.2715,20.1288,19.2816,20.1664,19.5333,19.4791,22.4117,22.7751,22.5806,22.8401
,,,,,,,,,,,,,,,,,,,,,,,17.3637,17.8518,19.0328,17.0565,17.7362,15.109,17.8393,17.8518,16.1462,19.2951,14.7324,16.1462,17.3564,17.5005,17.0841,16.7827,16.76,17.7141,14.6414,17.3117,19.3066
,,,,,,,,,,,,,,,,,,,,,,,,19.3444,21.4493,21.001,19.0824,19.8492,18.7914,19.3444,21.3336,19.4134,20.1413,21.3336,18.7259,18.3102,18.1741,17.7428,17.9095,19.6295,19.4075,19.7597,20.8756
,,,,,,,,,,,,,,,,,,,,,,,,,18.2846,17.2696,11.0477,17.0866,11.5026,10.75,15.5016,17.8074,18.2166,15.5016,16.7253,17.0549,17.3323,15.7592,15.9087,15.9136,16.6134,17.1181,17.3117
,,,,,,,,,,,,,,,,,,,,,,,,,,51.3321,52.1609,51.8655,52.4766,52.584,52.0139,52.7275,52.5568,52.0139,53.4758,53.2484,52.9888,52.2666,52.3166,52.3032,52.037,50.8356,52.4441
,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0686,49.9709,49.9833,50.1365,49.8466,50.4769,50.4956,49.8466,51.231,50.2035,50.3403,49.3621,49.484,49.9316,50.4199,50.1036,50.0961
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1169,12.0216,11.5374,15.1529,17.8364,17.948,15.1529,16.3331,16.9667,17.2119,15.5717,15.7146,15.9319,16.6313,16.8966,17.3978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8887,16.9782,14.6319,17.7542,14.068,14.6319,16.0371,17.0598,16.8513,16.1721,16.1436,16.5092,13.0969,17.413,18.9161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7422,15.5064,18.1242,18.601,15.5064,16.6352,17.3373,17.4933,15.7662,16.069,16.4014,17.1943,17.2728,17.7299
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5016,17.8074,18.2166,15.5016,16.7253,17.0549,17.3323,15.7592,15.9087,15.9136,16.6134,17.1181,17.3117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.587,31.1265,24.5,30.0472,30.7939,30.8554,30.5198,30.3059,28.3564,30.1796,31.3277,31.4706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3392,26.1037,29.4219,28.6811,28.5627,27.9787,28.2278,27.8227,30.2772,30.1816,29.3949
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5616,17.1047,16.7719,17.1067,16.2611,16.0183,17.121,13.8804,17.2623,18.7141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0472,30.7939,30.8554,30.5198,30.3059,28.3564,30.1796,31.3277,31.4706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1022,20.3263,19.0099,19.2322,22.0007,20.6279,21.4157,21.874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2857,18.0357,18.1351,20.5289,20.8999,21.2797,22.277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6041,16.5754,19.7133,20.8898,20.4568,21.1701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9054,21.9657,21.9506,22.2035,23.3834
